title,link
Ascending & Descending,https://www.wikiart.org/zh/mo-li-zi-ke-ni-li-si-ai-xue/ascending-descending
Fallen Angel,https://www.wikiart.org/zh/ya-li-shan-da-qia-ba-nei-er/fallen-angel
Avond (Evening): The Red Tree,https://www.wikiart.org/zh/pi-te-meng-de-li-an/avond-evening-the-red-tree-1910
Moscow I,https://www.wikiart.org/zh/wa-xi-li-kang-ding-si-ji/moscow-i-1916
生病的巴克斯,https://www.wikiart.org/zh/qia-la-wa-qiao/sheng-bing-de-ba-ke-si-1593
Girl at a Sewing Machine,https://www.wikiart.org/zh/ai-de-hua-huo-pu/girl-at-a-sewing-machine
Young Virgin Auto-Sodomized by the Horns of Her Own Chastity,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/young-virgin-auto-sodomized-by-the-horns-of-her-own-chastity
Harriet Tubman Series (Panel #4),https://www.wikiart.org/zh/jacob-lawrence/harriet-tubman-series-panel-4-1940
蒙娜麗莎的微笑,https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/meng-nuo-li-sha-1504
Composition No.10,https://www.wikiart.org/zh/pi-te-meng-de-li-an/composition-no-10-1942
Flower Carrier,https://www.wikiart.org/zh/die-ge-li-wei-la/flower-carrier-1935
Table for Ladies,https://www.wikiart.org/zh/ai-de-hua-huo-pu/tables-for-ladies-1930
The Snail,https://www.wikiart.org/zh/heng-li-ma-di-si/the-snail-1953
I and the Village,https://www.wikiart.org/zh/ma-ke-xia-qia-er/i-and-the-village-1911
Blue rider,https://www.wikiart.org/zh/wa-xi-li-kang-ding-si-ji/blue-rider-1903
Café Terrace at Night (Place du Forum  Arles),https://www.wikiart.org/zh/wen-sen-te-fan-gao/cafe-terrace-place-du-forum-arles-1888
馬蒂斯夫人肖像,https://www.wikiart.org/zh/heng-li-ma-di-si/ma-di-si-fu-ren-xiao-xiang-1905
瑪麗蓮夢露,https://www.wikiart.org/zh/an-di-wo-he/ma-li-lian-meng-lu-1968
The Fall of the Damned,https://www.wikiart.org/zh/bi-de-bao-luo-lu-ben-si/the-fall-of-the-damned-1620
The Two Fridas,https://www.wikiart.org/zh/fu-lie-da-qia-luo/the-two-fridas-1939
Death to the Invader,https://www.wikiart.org/zh/david-alfaro-siqueiros/death-to-the-invader-1942-1
Apple Butter Making,https://www.wikiart.org/zh/mo-xi-nai-nai/apple-butter-making-1947
Ophelia,https://www.wikiart.org/zh/yue-han-ai-fo-lei-te-mi-lai/ophelia
The Great Masturbator,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/the-great-masturbator-1929
Dance at Bougival,https://www.wikiart.org/zh/pi-ye-ao-gu-si-te-lei-nuo-wa/dance-at-bougival-1883
Mural,https://www.wikiart.org/zh/jie-ke-xun-bo-luo-ke/mural-1943-1
The Orphan,https://www.wikiart.org/zh/august-friedrich-schenck/lorphelin-souvenir-dauvergne-1885
AAA-AAA,https://www.wikiart.org/zh/ma-li-nuo-a-bu-la-mo-wei-qi/aaa-aaa
Decadent young woman. After the dance,https://www.wikiart.org/zh/ramon-casas/68bc12880c76d4e30657d96ffecbbeba-1899
人間樂園,https://www.wikiart.org/zh/ye-luo-ni-mi-si-bo-si/ren-jian-le-yuan-1515
乌尔比诺的维纳斯,https://www.wikiart.org/zh/ti-qi-an-nuo-wei-jia-lue/wu-er-bi-nuo-de-wei-na-si-1538
Portrait of Antonietta Gonzalez,https://www.wikiart.org/zh/la-wei-ni-ya-feng-ta-na/portrait-of-antonietta-gonzalez-1595
Collective Invention,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/collective-invention-1934
吻,https://www.wikiart.org/zh/francesco-hayez/the-kiss-1859
Family of birds,https://www.wikiart.org/zh/octavio-ocampo/family-of-birds
Composition IV,https://www.wikiart.org/zh/wa-xi-li-kang-ding-si-ji/composition-iv-1911
Several Circles,https://www.wikiart.org/zh/wa-xi-li-kang-ding-si-ji/several-circles-1926
The Stone Breakers,https://www.wikiart.org/zh/ju-si-ta-fu-ku-er-bei/the-stone-breakers-1849
七件善事,https://www.wikiart.org/zh/qia-la-wa-qiao/qi-jian-shan-shi-1607
Danae,https://www.wikiart.org/zh/lun-bo-lang/danae-1643
Ang Magbabayo (Pounding Rice),https://www.wikiart.org/zh/vicente-manansala/ang-magbabayo-pounding-rice-1979
拾穗,https://www.wikiart.org/zh/rang-fu-lang-suo-wa-mi-le/shi-sui-1857
Madame de Pompadour,https://www.wikiart.org/zh/fu-lang-suo-wa-bu-xie/madame-de-pompadour-1756-1
Profit I,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/profit-i
Senecio,https://www.wikiart.org/zh/bao-luo-ke-li/senecio-1922
Women in the garden,https://www.wikiart.org/zh/ke-lao-de-mo-nai/women-in-the-garden
吃馬鈴薯的人,https://www.wikiart.org/zh/wen-sen-te-fan-gao/chi-ma-ling-shu-de-ren-1885
Rhythm,https://www.wikiart.org/zh/luo-bo-te-de-lao-nei/rhythm-1
The Torment of Saint Anthony,https://www.wikiart.org/zh/mi-kai-lang-ji-luo/the-torment-of-saint-anthony
“Untitled” (Portrait of Ross in L.A.),https://www.wikiart.org/zh/felix-gonzalez-torres/untitled-portrait-of-ross-in-l-a-1991
The Seven Deadly Sins and the Four Last Things (tabletop),https://www.wikiart.org/zh/ye-luo-ni-mi-si-bo-si/the-seven-deadly-sins-and-the-four-last-things-1485
On White II,https://www.wikiart.org/zh/wa-xi-li-kang-ding-si-ji/on-white-ii-1923
Prager Street,https://www.wikiart.org/zh/ao-tuo-di-ke-si/pragerstrasse-1920
Bird on Money,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/bird-on-money
Ubu Imperator,https://www.wikiart.org/zh/ma-ke-si-en-si-te/ubu-imperator-1923
Portrait of Simonetta Vespucci (Portrait of a Young Woman),https://www.wikiart.org/zh/sang-de-luo-bo-ti-qie-li/portrait-of-simonetta-vespucci
哀悼死去的基督,https://www.wikiart.org/zh/an-de-lie-ya-man-te-ni-ya/ai-dao-si-qu-de-ji-du-1478
Hitler Masturbating,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/hitler-masturbating
The Four Horsemen of the Apocalypse  Death  Famine  Pestilence and War,https://www.wikiart.org/zh/a-er-bu-lei-xi-te-diu-le/the-four-horsemen-of-the-apocalypse-death-famine-pestilence-and-war-1498
卡洛斯四世一家,https://www.wikiart.org/zh/fu-lang-xi-si-ke-ge-ya/qia-luo-si-si-shi-jia-1800
The Virgin Spanking the Christ Child before Three Witnesses: Andre Breton  Paul Eluard  and the Painter,https://www.wikiart.org/zh/ma-ke-si-en-si-te/the-virgin-spanking-the-christ-child-before-three-witnesses-andre-breton-paul-eluard-and-the-1926
Pieta,https://www.wikiart.org/zh/mi-kai-lang-ji-luo/pieta-1499
台夫特風景,https://www.wikiart.org/zh/yang-fu-mei-er/tai-fu-te-feng-jing-1661
泉,https://www.wikiart.org/zh/rang-ao-gu-si-te-duo-mi-ni-ke-an-ge-er/quan-1856
Figures at the Seaside,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/figures-at-the-seaside-1931
Dancers at the Bar,https://www.wikiart.org/zh/fernando-botero/dancers-at-the-bar
雾海上的旅人,https://www.wikiart.org/zh/qia-si-pa-da-wei-fu-lei-de-li-xi/wu-hai-shang-de-lu-ren-1818
Judith and the Head of Holofernes,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/judith-and-holopherne-1901
記憶的堅持,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/ji-yi-de-jian-chi-1931
I Like America and America Likes Me,https://www.wikiart.org/zh/yue-se-fu-bo-yi-si/i-like-america-and-america-likes-me
The Barque of Dante (Dante and Virgil in the Underworld),https://www.wikiart.org/zh/ou-ren-de-la-ke-luo-wa/the-barque-of-dante-dante-and-virgil-in-the-underworld-1822-1
The Art of Painting,https://www.wikiart.org/zh/yang-fu-mei-er/the-art-of-painting
格爾尼卡,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/ge-er-ni-qia-1937
A Friends' Reunion,https://www.wikiart.org/zh/ma-ke-si-en-si-te/a-friends-reunion-1922
Henry Ford Hospital (The Flying Bed),https://www.wikiart.org/zh/fu-lie-da-qia-luo/henry-ford-hospital-the-flying-bed-1932
Susanna and the Elders,https://www.wikiart.org/zh/a-er-tai-mi-xi-ya-zhen-di-lai-si-ji/susanna-and-the-elders-1610
The History of Mexico: From Conquest to the Future,https://www.wikiart.org/zh/die-ge-li-wei-la/the-history-of-mexico-1935
Composition with Large Red Plane  Yellow  Black  Gray and Blue,https://www.wikiart.org/zh/pi-te-meng-de-li-an/composition-with-large-red-plane-yellow-black-gray-and-blue-1921
Not to be Reproduced,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/not-to-be-reproduced-1937
基督受洗,https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/ji-du-shou-xi-1475
Viva la Vida  Watermelons,https://www.wikiart.org/zh/fu-lie-da-qia-luo/viva-la-vida-watermelons
Fishing,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/fishing
Bicycle Wheel,https://www.wikiart.org/zh/ma-sai-er-du-xiang/bicycle-wheel-1913
Office at Night,https://www.wikiart.org/zh/ai-de-hua-huo-pu/office-at-night
奢华、宁静和享受,https://www.wikiart.org/zh/heng-li-ma-di-si/she-hua-zhu-jing-he-xiang-shou-1904
Mona Cat,https://www.wikiart.org/zh/romero-britto/mona-cat
Crying Girl,https://www.wikiart.org/zh/luo-yi-li-xi-teng-si-tan/crying-girl-1964
Number 5,https://www.wikiart.org/zh/jie-ke-xun-bo-luo-ke/number-5-1948-1
被劫持的普洛塞庇娜,https://www.wikiart.org/zh/ji-an-luo-lun-zuo-bei-ni-ni/bei-jie-chi-de-pu-luo-sai-bi-nuo-1622
